"Step","ALFWORLD_RFT_Qwen_1.5B_GRPO_Baseline_trainer - actor/grad_norm","ALFWORLD_RFT_Qwen_1.5B_GRPO_Baseline_trainer - actor/grad_norm__MIN","ALFWORLD_RFT_Qwen_1.5B_GRPO_Baseline_trainer - actor/grad_norm__MAX"
"191","78.07464599609375","78.07464599609375","78.07464599609375"
"192","0.5477117300033569","0.5477117300033569","0.5477117300033569"
"193","3.061488628387451","3.061488628387451","3.061488628387451"
"194","0.5144065022468567","0.5144065022468567","0.5144065022468567"
"195","0.45634332299232483","0.45634332299232483","0.45634332299232483"
"196","0.34594056010246277","0.34594056010246277","0.34594056010246277"
"197","0.40429043769836426","0.40429043769836426","0.40429043769836426"
"198","0.35140374302864075","0.35140374302864075","0.35140374302864075"
"199","0.3695679306983948","0.3695679306983948","0.3695679306983948"
"200","0.3405580222606659","0.3405580222606659","0.3405580222606659"
"201","2.803999185562134","2.803999185562134","2.803999185562134"
"202","2.899937629699707","2.899937629699707","2.899937629699707"
"203","0.910687267780304","0.910687267780304","0.910687267780304"
"204","0.5307698845863342","0.5307698845863342","0.5307698845863342"
"205","6.739083766937256","6.739083766937256","6.739083766937256"
"206","0.8969702124595642","0.8969702124595642","0.8969702124595642"
"207","0.8187751770019531","0.8187751770019531","0.8187751770019531"
"208","0.9086391925811768","0.9086391925811768","0.9086391925811768"
"209","3.4708547592163086","3.4708547592163086","3.4708547592163086"
"210","1.5214022397994995","1.5214022397994995","1.5214022397994995"
"211","2.1384854316711426","2.1384854316711426","2.1384854316711426"
"212","6.103842735290527","6.103842735290527","6.103842735290527"
"213","5.646946430206299","5.646946430206299","5.646946430206299"
"214","2.273331880569458","2.273331880569458","2.273331880569458"
"215","2.527132749557495","2.527132749557495","2.527132749557495"
"216","4.820358753204346","4.820358753204346","4.820358753204346"
"217","5.257413387298584","5.257413387298584","5.257413387298584"
"218","1.9817633628845215","1.9817633628845215","1.9817633628845215"
"219","2.5747323036193848","2.5747323036193848","2.5747323036193848"
"220","6.312689304351807","6.312689304351807","6.312689304351807"
"221","5.14361572265625","5.14361572265625","5.14361572265625"
"222","5.649062633514404","5.649062633514404","5.649062633514404"
"223","7.726212501525879","7.726212501525879","7.726212501525879"
"224","8.809935569763184","8.809935569763184","8.809935569763184"
"225","24.442304611206055","24.442304611206055","24.442304611206055"
"226","8.680557250976562","8.680557250976562","8.680557250976562"
"227","16.70152473449707","16.70152473449707","16.70152473449707"
"228","41.60197448730469","41.60197448730469","41.60197448730469"
"229","13.575240135192871","13.575240135192871","13.575240135192871"
"230","15.407816886901855","15.407816886901855","15.407816886901855"
"231","14.758734703063965","14.758734703063965","14.758734703063965"
"232","36.02305221557617","36.02305221557617","36.02305221557617"
"233","13.242056846618652","13.242056846618652","13.242056846618652"
"234","14.831689834594727","14.831689834594727","14.831689834594727"
"235","38.1374397277832","38.1374397277832","38.1374397277832"
"236","34.947837829589844","34.947837829589844","34.947837829589844"
"237","35.61385726928711","35.61385726928711","35.61385726928711"
"238","16.521766662597656","16.521766662597656","16.521766662597656"
"239","24.762039184570312","24.762039184570312","24.762039184570312"
"240","21.149778366088867","21.149778366088867","21.149778366088867"
"241","46.185997009277344","46.185997009277344","46.185997009277344"
"242","20.73320960998535","20.73320960998535","20.73320960998535"
"243","12.311813354492188","12.311813354492188","12.311813354492188"
"244","30.85249900817871","30.85249900817871","30.85249900817871"
"245","11.267899513244629","11.267899513244629","11.267899513244629"
"246","10.47066879272461","10.47066879272461","10.47066879272461"
"247","33.67099380493164","33.67099380493164","33.67099380493164"
"248","33.78040313720703","33.78040313720703","33.78040313720703"
"249","17.81035041809082","17.81035041809082","17.81035041809082"
"250","12.268611907958984","12.268611907958984","12.268611907958984"
"251","32.78541564941406","32.78541564941406","32.78541564941406"
"252","37.535888671875","37.535888671875","37.535888671875"
"253","17.964906692504883","17.964906692504883","17.964906692504883"
"254","11.141876220703125","11.141876220703125","11.141876220703125"
"255","45.330291748046875","45.330291748046875","45.330291748046875"
"256","38.80978012084961","38.80978012084961","38.80978012084961"
"257","15.18610668182373","15.18610668182373","15.18610668182373"
"258","12.918789863586426","12.918789863586426","12.918789863586426"
"259","38.737430572509766","38.737430572509766","38.737430572509766"
"260","43.194156646728516","43.194156646728516","43.194156646728516"
"261","13.68626594543457","13.68626594543457","13.68626594543457"
"262","7.577844619750977","7.577844619750977","7.577844619750977"
"263","39.70891571044922","39.70891571044922","39.70891571044922"
"264","27.490337371826172","27.490337371826172","27.490337371826172"
"265","9.825933456420898","9.825933456420898","9.825933456420898"
"266","9.364412307739258","9.364412307739258","9.364412307739258"
"267","39.731117248535156","39.731117248535156","39.731117248535156"
"268","36.90749740600586","36.90749740600586","36.90749740600586"
"269","7.002147674560547","7.002147674560547","7.002147674560547"
"270","7.4806389808654785","7.4806389808654785","7.4806389808654785"
"271","14.375003814697266","14.375003814697266","14.375003814697266"
"272","8.780710220336914","8.780710220336914","8.780710220336914"
"273","18.429590225219727","18.429590225219727","18.429590225219727"
"274","15.877843856811523","15.877843856811523","15.877843856811523"
"275","21.27457618713379","21.27457618713379","21.27457618713379"
"276","14.880056381225586","14.880056381225586","14.880056381225586"
"277","8.584467887878418","8.584467887878418","8.584467887878418"
"278","24.58407974243164","24.58407974243164","24.58407974243164"
"279","25.996326446533203","25.996326446533203","25.996326446533203"
"280","18.544673919677734","18.544673919677734","18.544673919677734"
"281","13.658929824829102","13.658929824829102","13.658929824829102"
"282","38.45988845825195","38.45988845825195","38.45988845825195"
"283","28.676733016967773","28.676733016967773","28.676733016967773"
"284","15.679862976074219","15.679862976074219","15.679862976074219"
"285","9.995415687561035","9.995415687561035","9.995415687561035"
"286","37.00798416137695","37.00798416137695","37.00798416137695"
"287","27.83640480041504","27.83640480041504","27.83640480041504"
"288","20.241384506225586","20.241384506225586","20.241384506225586"
"289","12.766674041748047","12.766674041748047","12.766674041748047"
"290","28.091997146606445","28.091997146606445","28.091997146606445"
"291","29.036725997924805","29.036725997924805","29.036725997924805"
"292","14.455794334411621","14.455794334411621","14.455794334411621"
"293","15.328219413757324","15.328219413757324","15.328219413757324"
"294","33.77393341064453","33.77393341064453","33.77393341064453"
"295","28.07455825805664","28.07455825805664","28.07455825805664"
"296","14.85461139678955","14.85461139678955","14.85461139678955"
"297","14.522232055664062","14.522232055664062","14.522232055664062"
"298","26.819561004638672","26.819561004638672","26.819561004638672"
"299","23.090349197387695","23.090349197387695","23.090349197387695"
"300","14.540514945983887","14.540514945983887","14.540514945983887"
"301","11.304238319396973","11.304238319396973","11.304238319396973"
"302","22.908788681030273","22.908788681030273","22.908788681030273"
"303","24.717618942260742","24.717618942260742","24.717618942260742"
"304","12.29332447052002","12.29332447052002","12.29332447052002"
"305","10.745939254760742","10.745939254760742","10.745939254760742"
"306","37.51225662231445","37.51225662231445","37.51225662231445"
"307","35.309879302978516","35.309879302978516","35.309879302978516"
"308","11.184006690979004","11.184006690979004","11.184006690979004"
"309","5.536865234375","5.536865234375","5.536865234375"
"310","30.43263053894043","30.43263053894043","30.43263053894043"
"311","24.341114044189453","24.341114044189453","24.341114044189453"
"312","15.165067672729492","15.165067672729492","15.165067672729492"
"313","13.028120040893555","13.028120040893555","13.028120040893555"
"314","29.937171936035156","29.937171936035156","29.937171936035156"
"315","20.93564224243164","20.93564224243164","20.93564224243164"
"316","15.228715896606445","15.228715896606445","15.228715896606445"
"317","9.519412994384766","9.519412994384766","9.519412994384766"
"318","38.00366973876953","38.00366973876953","38.00366973876953"
"319","36.04848861694336","36.04848861694336","36.04848861694336"
"320","18.548795700073242","18.548795700073242","18.548795700073242"
"321","9.585938453674316","9.585938453674316","9.585938453674316"
"322","26.38909912109375","26.38909912109375","26.38909912109375"
"323","29.391653060913086","29.391653060913086","29.391653060913086"
"324","17.480613708496094","17.480613708496094","17.480613708496094"
"325","13.746586799621582","13.746586799621582","13.746586799621582"
"326","38.41135787963867","38.41135787963867","38.41135787963867"
"327","29.673572540283203","29.673572540283203","29.673572540283203"
"328","11.882880210876465","11.882880210876465","11.882880210876465"
"329","9.162606239318848","9.162606239318848","9.162606239318848"
"330","30.751705169677734","30.751705169677734","30.751705169677734"
"331","27.59415626525879","27.59415626525879","27.59415626525879"
"332","12.063899993896484","12.063899993896484","12.063899993896484"
"333","11.04022216796875","11.04022216796875","11.04022216796875"
"334","25.783071517944336","25.783071517944336","25.783071517944336"
"335","24.857751846313477","24.857751846313477","24.857751846313477"
"336","8.805510520935059","8.805510520935059","8.805510520935059"
"337","4.006363391876221","4.006363391876221","4.006363391876221"
"338","20.76500129699707","20.76500129699707","20.76500129699707"
"339","10.541893005371094","10.541893005371094","10.541893005371094"
"340","29.77644920349121","29.77644920349121","29.77644920349121"
"341","12.949416160583496","12.949416160583496","12.949416160583496"
"342","16.158843994140625","16.158843994140625","16.158843994140625"
"343","16.425697326660156","16.425697326660156","16.425697326660156"
"344","13.495805740356445","13.495805740356445","13.495805740356445"
"345","10.728137969970703","10.728137969970703","10.728137969970703"
"346","20.320789337158203","20.320789337158203","20.320789337158203"
"347","11.027437210083008","11.027437210083008","11.027437210083008"
"348","10.395158767700195","10.395158767700195","10.395158767700195"
"349","12.517227172851562","12.517227172851562","12.517227172851562"
"350","14.300914764404297","14.300914764404297","14.300914764404297"
"351","16.566938400268555","16.566938400268555","16.566938400268555"
"352","10.456900596618652","10.456900596618652","10.456900596618652"
"353","28.372005462646484","28.372005462646484","28.372005462646484"
"354","32.986114501953125","32.986114501953125","32.986114501953125"
"355","11.912221908569336","11.912221908569336","11.912221908569336"
"356","6.816993236541748","6.816993236541748","6.816993236541748"
"357","27.471174240112305","27.471174240112305","27.471174240112305"
"358","21.175954818725586","21.175954818725586","21.175954818725586"
"359","15.995171546936035","15.995171546936035","15.995171546936035"
"360","9.585165023803711","9.585165023803711","9.585165023803711"
"361","29.77274513244629","29.77274513244629","29.77274513244629"
"362","21.673006057739258","21.673006057739258","21.673006057739258"
"363","16.811880111694336","16.811880111694336","16.811880111694336"
"364","13.501145362854004","13.501145362854004","13.501145362854004"
"365","28.194358825683594","28.194358825683594","28.194358825683594"
"366","29.150957107543945","29.150957107543945","29.150957107543945"
"367","15.855810165405273","15.855810165405273","15.855810165405273"
"368","8.813630104064941","8.813630104064941","8.813630104064941"
"369","31.566852569580078","31.566852569580078","31.566852569580078"
"370","19.34772300720215","19.34772300720215","19.34772300720215"
"371","10.460137367248535","10.460137367248535","10.460137367248535"
"372","11.524446487426758","11.524446487426758","11.524446487426758"
"373","22.483123779296875","22.483123779296875","22.483123779296875"
"374","28.9898624420166","28.9898624420166","28.9898624420166"
"375","16.959228515625","16.959228515625","16.959228515625"
"376","14.067082405090332","14.067082405090332","14.067082405090332"
"377","24.87885284423828","24.87885284423828","24.87885284423828"
"378","13.755274772644043","13.755274772644043","13.755274772644043"
"379","14.191854476928711","14.191854476928711","14.191854476928711"
"380","10.195223808288574","10.195223808288574","10.195223808288574"
"381","26.02850914001465","26.02850914001465","26.02850914001465"
"382","14.428020477294922","14.428020477294922","14.428020477294922"
"383","15.707972526550293","15.707972526550293","15.707972526550293"
"384","14.02979564666748","14.02979564666748","14.02979564666748"
"385","19.361867904663086","19.361867904663086","19.361867904663086"
"386","11.536048889160156","11.536048889160156","11.536048889160156"
"387","12.025277137756348","12.025277137756348","12.025277137756348"
"388","8.245892524719238","8.245892524719238","8.245892524719238"
"389","18.935239791870117","18.935239791870117","18.935239791870117"
"390","21.462350845336914","21.462350845336914","21.462350845336914"
"391","14.778837203979492","14.778837203979492","14.778837203979492"
"392","5.583377838134766","5.583377838134766","5.583377838134766"
"393","25.369787216186523","25.369787216186523","25.369787216186523"
"394","18.727787017822266","18.727787017822266","18.727787017822266"
"395","11.141200065612793","11.141200065612793","11.141200065612793"
"396","8.222347259521484","8.222347259521484","8.222347259521484"
"397","26.912124633789062","26.912124633789062","26.912124633789062"
"398","24.0659122467041","24.0659122467041","24.0659122467041"
"399","11.070413589477539","11.070413589477539","11.070413589477539"
"400","11.245064735412598","11.245064735412598","11.245064735412598"
"401","20.013322830200195","20.013322830200195","20.013322830200195"
"402","21.464698791503906","21.464698791503906","21.464698791503906"
"403","15.532090187072754","15.532090187072754","15.532090187072754"
"404","14.469818115234375","14.469818115234375","14.469818115234375"
"405","17.048553466796875","17.048553466796875","17.048553466796875"
"406","19.542734146118164","19.542734146118164","19.542734146118164"
"407","10.102556228637695","10.102556228637695","10.102556228637695"
"408","9.027740478515625","9.027740478515625","9.027740478515625"
"409","22.720224380493164","22.720224380493164","22.720224380493164"
"410","20.14615821838379","20.14615821838379","20.14615821838379"
"411","11.705235481262207","11.705235481262207","11.705235481262207"
"412","2.2817130088806152","2.2817130088806152","2.2817130088806152"
"413","7.528297424316406","7.528297424316406","7.528297424316406"
"414","12.268465042114258","12.268465042114258","12.268465042114258"
"415","12.162071228027344","12.162071228027344","12.162071228027344"
"416","14.937422752380371","14.937422752380371","14.937422752380371"
"417","8.484020233154297","8.484020233154297","8.484020233154297"
"418","30.109399795532227","30.109399795532227","30.109399795532227"
"419","13.803817749023438","13.803817749023438","13.803817749023438"
