Wall time,Step,Value
1765784645.505751,178,0.14277777075767517
1765784924.2936032,179,0.10233262181282043
1765785207.1982856,180,0.13458538055419922
1765785427.5683162,181,0.14608974754810333
1765785699.678588,182,0.13794946670532227
1765786023.0644078,183,0.1421452760696411
1765786476.1416116,184,0.08071180433034897
1765786753.1828465,185,0.11769290268421173
1765787028.7169244,186,0.10655122995376587
1765787352.9944236,187,0.08778808265924454
1765787767.9059286,188,0.17147649824619293
1765788021.691681,189,0.12256763130426407
1765788294.503894,190,0.13714496791362762
1765788579.8171742,191,0.1500510573387146
1765788877.3060129,192,0.18810361623764038
1765789051.6777244,193,0.09492532163858414
1765789360.6065576,194,0.06699010729789734
1765789647.1581106,195,0.06709806621074677
1765789875.586669,196,0.19556781649589539
1765790107.6811237,197,0.08549685031175613
1765790376.7236147,198,0.11074608564376831
1765790690.677169,199,0.12360730767250061
1765791125.0436022,200,0.13007694482803345
1765791408.6169505,201,0.08232738077640533
1765791626.3464603,202,0.07128693163394928
1765792011.1703064,203,0.15833333134651184
1765792229.85022,204,0.08945048600435257
1765792479.7931669,205,0.08237196505069733
1765792747.718598,206,0.12769360840320587
1765792991.7614906,207,0.10041005164384842
1765793216.0069356,208,0.08597423881292343
1765793476.8294876,209,0.10984259098768234
1765793784.7734358,210,0.07904663681983948
1765793971.6643097,211,0.08330078423023224
1765794218.3664405,212,0.11950913071632385
1765794478.482727,213,0.10437317192554474
1765794728.8960001,214,0.15732981264591217
1765794991.9908648,215,0.18747054040431976
1765795248.0519173,216,0.08979261666536331
1765795534.9894001,217,0.0063354698941111565
1765795775.0870185,218,0.0752938836812973
1765796051.05982,219,0.15414957702159882
1765796279.079231,220,0.12407341599464417
1765796525.6606603,221,0.10160897672176361
1765796789.3968053,222,0.08687962591648102
1765797023.1399474,223,0.12818315625190735
1765797265.5848215,224,0.08545751869678497
1765797531.161319,225,0.13623207807540894
1765797836.2230515,226,0.15130208432674408
1765798266.2583275,227,0.0733208954334259
1765798538.2454116,228,0.06789983063936234
1765798794.2455027,229,0.14267756044864655
1765799053.3186548,230,0.10394524782896042
1765799269.1362753,231,0.11946282535791397
1765799680.898822,232,0.08941055834293365
1765799935.0888472,233,0.1535806804895401
1765800203.4287276,234,0.07009615749120712
1765800416.7553523,235,0.13589133322238922
1765800638.68421,236,0.13469287753105164
1765800962.3863685,237,0.06333222985267639
1765801157.9879792,238,0.07913012057542801
1765801375.4373946,239,0.16611351072788239
1765801622.1482158,240,0.140561044216156
1765801851.5235596,241,0.14082953333854675
1765802114.676863,242,0.15324419736862183
1765802330.9429793,243,0.11198198050260544
1765802561.069038,244,0.09538930654525757
1765802815.6025379,245,0.06642168015241623
1765803048.0664124,246,0.08409187942743301
1765803276.9888558,247,0.10573671758174896
1765803561.1947877,248,0.11172652989625931
1765803742.3545487,249,0.1059638038277626
1765804000.7546177,250,0.09540960192680359
1765804238.1708097,251,0.08809120953083038
1765804437.970238,252,0.05993686988949776
1765804754.0938756,253,0.12519188225269318
1765804926.7890337,254,0.1041446179151535
1765805177.1666627,255,0.15935449302196503
1765805471.0350738,256,0.08788518607616425
1765805621.0850406,257,0.13890962302684784
1765805895.4646614,258,0.21955177187919617
1765806144.427676,259,0.1428021788597107
1765806398.8754342,260,0.0936816930770874
1765806633.9991133,261,0.12295893579721451
1765807002.3500478,262,0.10874421149492264
1765807373.7087705,263,0.1402473896741867
1765807714.6674652,264,0.0889316275715828
1765807947.2246249,265,0.07089460641145706
1765808235.8672926,266,0.10484340786933899
1765808459.4035568,267,0.08902116119861603
1765808693.2769015,268,0.10821078717708588
1765808892.3726838,269,0.07826035469770432
1765809122.0268168,270,0.05270480364561081
1765809427.685559,271,0.054652776569128036
1765809618.2759666,272,0.09097222238779068
1765809874.0742743,273,0.1044154241681099
1765810081.6539116,274,0.13739877939224243
1765810331.4782279,275,0.08764015138149261
1765810573.8849876,276,0.13202160596847534
1765810826.8852763,277,0.10611733049154282
1765811066.6782715,278,0.0980098620057106
1765811314.1045592,279,0.10201768577098846
1765811522.996777,280,0.09536638110876083
1765811744.6511714,281,0.15601053833961487
1765812029.6325095,282,0.09678240865468979
1765812250.828573,283,0.08621335029602051
1765812445.132273,284,0.08217918872833252
1765812674.2194507,285,0.1301635354757309
1765812938.6910176,286,0.07553661614656448
1765813157.731425,287,0.14078402519226074
1765813384.8333642,288,0.14212331175804138
1765813616.2087173,289,0.05138454958796501
1765813863.598331,290,0.11218589544296265
1765814209.8689198,291,0.15932239592075348
1765814427.089899,292,0.11052442342042923
1765814674.9511285,293,0.10204435884952545
1765814891.727138,294,0.11904790997505188
1765815127.7166712,295,0.09683889150619507
1765815375.0384037,296,0.11270254850387573
1765815558.2020164,297,0.08185916393995285
1765815812.253384,298,0.13339313864707947
1765816072.2724595,299,0.08890547603368759
1765816281.5352736,300,0.12837037444114685
1765816532.4622269,301,0.13669657707214355
1765816788.94282,302,0.08054503053426743
1765816994.6357224,303,0.08129708468914032
1765817247.8427994,304,0.11411958932876587
